985, -1143, 
1192, -919, 
1351, -651, 
1467, -342, 
1504, -28, 
1479, 283, 
1388, 579, 
1225, 876, 
1030, 1109, 
779, 1287, 
494, 1413, 
190, 1496, 
-125, 1496, 
-434, 1459, 
-725, 1312, 
-983, 1144, 
-1194, 915, 
-1359, 646, 
-1463, 346, 
-1515, 33, 
-1481, -277, 
-1394, -573, 
-1253, -855, 
-1044, -1094, 
-778, -1298, 
-503, -1436, 
-193, -1501, 
130, -1510, 
432, -1439, 
731, -1334, 
991, -1157, 
1197, -911, 
1360, -656, 
1474, -349, 
1521, -24, 
1479, 294, 
1391, 593, 
1251, 856, 
1037, 1091, 
784, 1288, 
511, 1420, 
178, 1505, 
-152, 1503, 
-458, 1443, 
-742, 1331, 
-1005, 1138, 
-1202, 916, 
-1358, 651, 
-1482, 352, 
-1511, 46, 
-1500, -276, 
-1413, -576, 
-1255, -859, 
-1058, -1087, 
-788, -1284, 
-504, -1424, 
-179, -1494, 
117, -1509, 
429, -1455, 
719, -1333, 
984, -1129, 
1213, -915, 
1368, -638, 
1466, -344, 
1508, -28, 
1467, 280, 
1388, 585, 
1246, 855, 
1042, 1096, 
787, 1288, 
491, 1439, 
189, 1496, 
-137, 1484, 
-450, 1433, 
-745, 1313, 
-989, 1145, 
-1200, 916, 
-1378, 636, 
-1487, 350, 
-1514, 23, 
-1493, -298, 
-1396, -591, 
-1245, -861, 
-1043, -1112, 
-788, -1300, 
-493, -1419, 
-170, -1518, 
142, -1503, 
438, -1446, 
739, -1311, 
998, -1143, 
1220, -906, 
1392, -632, 
1485, -327, 
1510, -10, 
1475, 305, 
1380, 598, 
1227, 873, 
1031, 1119, 
771, 1304, 
481, 1429, 
169, 1506, 
-134, 1500, 
-443, 1452, 
-747, 1312, 
-1007, 1118, 
-1225, 869, 
-1374, 623, 
-1481, 326, 
-1526, 1, 
-1478, -315, 
-1383, -616, 
-1225, -887, 
-1012, -1132, 
-765, -1302, 
-479, -1433, 
-159, -1521, 
164, -1517, 
470, -1460, 
745, -1305, 
1003, -1116, 
1218, -889, 
1377, -604, 
1473, -312, 
1508, -4, 
1481, 301, 
1383, 614, 
1221, 888, 
1002, 1125, 
733, 1317, 
473, 1434, 
159, 1492, 
-166, 1511, 
-461, 1433, 
-755, 1309, 
-1007, 1118, 
-1221, 874, 
-1381, 608, 
-1483, 316, 
-1512, -32, 
-1473, -322, 
-1353, -623, 
-1227, -893, 
-1005, -1123, 
-763, -1314, 
-465, -1440, 
-143, -1507, 
184, -1505, 
494, -1436, 
753, -1309, 
1010, -1127, 
1246, -884, 
1395, -609, 
1478, -308, 
1503, 17, 
1480, 336, 
1383, 634, 
1217, 906, 
991, 1129, 
738, 1321, 
453, 1434, 
155, 1509, 
-171, 1503, 
-480, 1421, 
-754, 1287, 
-1033, 1117, 
-1222, 864, 
-1393, 607, 
-1470, 306, 
-1511, -6, 
-1477, -313, 
-1373, -606, 
-1224, -899, 
-1008, -1142, 
-744, -1313, 
-450, -1446, 
-141, -1500, 
177, -1503, 
486, -1425, 
767, -1288, 
1023, -1104, 
1250, -874, 
1388, -598, 
1481, -286, 
1523, 40, 
1467, 340, 
1367, 636, 
1221, 897, 
993, 1144, 
732, 1326, 
452, 1437, 
144, 1493, 
-183, 1503, 
-484, 1430, 
-768, 1284, 
-1032, 1100, 
-1225, 866, 
-1385, 585, 
-1480, 290, 
-1518, -24, 
-1471, -352, 
-1373, -643, 
-1201, -923, 
-994, -1137, 
-736, -1307, 
-443, -1435, 
-130, -1496, 
186, -1500, 
492, -1432, 
785, -1294, 
1012, -1120, 
1245, -864, 
1396, -597, 
1489, -286, 
1527, 17, 
1481, 339, 
1388, 641, 
1209, 922, 
997, 1150, 
746, 1324, 
459, 1447, 
132, 1513, 
-173, 1507, 
-505, 1420, 
-797, 1291, 
-1039, 1087, 
-1239, 879, 
-1395, 590, 
-1491, 272, 
-1514, -44, 
-1454, -338, 
-1347, -647, 
-1192, -931, 
-991, -1154, 
-715, -1351, 
-419, -1464, 
-112, -1528, 
211, -1483, 
525, -1425, 
804, -1270, 
1059, -1079, 
1250, -846, 
1388, -567, 
1487, -264, 
1505, 60, 
1454, 368, 
1356, 663, 
1184, 936, 
969, 1150, 
711, 1333, 
429, 1458, 
114, 1501, 
-193, 1496, 
-513, 1427, 
-770, 1294, 
-1030, 1098, 
-1234, 865, 
-1401, 590, 
-1472, 287, 
-1500, -33, 
-1477, -352, 
-1366, -651, 
-1194, -906, 
-990, -1141, 
-713, -1311, 
-422, -1456, 
-98, -1528, 
215, -1509, 
509, -1435, 
784, -1279, 
1051, -1108, 
1247, -842, 
1406, -565, 
1494, -272, 
1507, 53, 
1483, 369, 
1363, 666, 
1200, 921, 
994, 1138, 
729, 1332, 
431, 1480, 
107, 1511, 
-200, 1484, 
-523, 1416, 
-799, 1289, 
-1064, 1101, 
-1260, 844, 
-1406, 564, 
-1478, 257, 
-1501, -73, 
-1462, -368, 
-1352, -671, 
-1181, -941, 
-976, -1163, 
-705, -1344, 
-405, -1454, 
-86, -1499, 
213, -1483, 
539, -1402, 
810, -1302, 
1074, -1095, 
1260, -825, 
1407, -549, 
1490, -241, 
1506, 67, 
1468, 370, 
1362, 684, 
1181, 941, 
956, 1168, 
699, 1355, 
401, 1462, 
96, 1499, 
-221, 1492, 
-530, 1402, 
-824, 1274, 
-1063, 1084, 
-1254, 843, 
-1395, 573, 
-1486, 251, 
-1510, -62, 
-1470, -391, 
-1356, -671, 
-1188, -933, 
-980, -1176, 
-714, -1346, 
-414, -1448, 
-96, -1517, 
224, -1480, 
534, -1410, 
825, -1256, 
1077, -1066, 
1275, -823, 
1396, -544, 
1481, -237, 
1513, 98, 
1465, 415, 
1324, 703, 
1161, 969, 
946, 1175, 
662, 1353, 
382, 1469, 
70, 1508, 
-247, 1491, 
-561, 1426, 
-846, 1283, 
-1083, 1062, 
-1275, 803, 
-1416, 528, 
-1489, 234, 
-1496, -95, 
-1457, -401, 
-1344, -688, 
-1176, -949, 
-945, -1172, 
-683, -1349, 
-384, -1453, 
-81, -1492, 
247, -1487, 
545, -1405, 
826, -1256, 
1067, -1060, 
1271, -827, 
1394, -544, 
1491, -235, 
1495, 97, 
1451, 375, 
1346, 675, 
1187, 947, 
965, 1172, 
684, 1339, 
384, 1460, 
76, 1508, 
-256, 1486, 
-552, 1417, 
-825, 1273, 
-1074, 1079, 
-1266, 825, 
-1420, 531, 
-1502, 225, 
-1509, -92, 
-1452, -408, 
-1345, -699, 
-1175, -948, 
