-115, -17, 
-106, -41, 
-92, -45, 
-77, -71, 
-44, -93, 
-34, -90, 
-12, -100, 
7, -120, 
15, -99, 
51, -98, 
58, -96, 
66, -81, 
96, -45, 
94, -34, 
102, 3, 
111, 4, 
98, 28, 
94, 56, 
73, 64, 
60, 87, 
49, 94, 
20, 95, 
-23, 87, 
-32, 95, 
-59, 90, 
-55, 93, 
-86, 75, 
-117, 58, 
-116, 36, 
-103, 22, 
-113, -25, 
-106, -33, 
-94, -65, 
-74, -79, 
-58, -83, 
-44, -97, 
-6, -110, 
17, -133, 
22, -110, 
59, -97, 
54, -90, 
80, -76, 
92, -47, 
108, -29, 
112, 0, 
120, 21, 
119, 48, 
89, 66, 
69, 78, 
61, 98, 
35, 102, 
34, 95, 
-8, 99, 
-47, 113, 
-47, 104, 
-67, 89, 
-86, 73, 
-98, 40, 
-99, 27, 
-107, 9, 
-97, -28, 
-109, -51, 
-88, -72, 
-74, -76, 
-67, -97, 
-40, -111, 
-5, -111, 
6, -99, 
36, -94, 
30, -99, 
38, -85, 
82, -57, 
103, -46, 
105, -44, 
116, -23, 
113, 24, 
100, 48, 
91, 44, 
64, 83, 
62, 101, 
29, 101, 
1, 91, 
-11, 100, 
-35, 106, 
-58, 74, 
-63, 85, 
-81, 63, 
-90, 31, 
-113, 23, 
-107, -1, 
-111, -18, 
-109, -48, 
-90, -59, 
-79, -88, 
-59, -80, 
-33, -104, 
-19, -111, 
23, -117, 
38, -100, 
59, -108, 
71, -88, 
95, -75, 
108, -65, 
104, -30, 
87, -3, 
107, 10, 
114, 60, 
95, 69, 
77, 97, 
48, 100, 
35, 106, 
15, 111, 
-3, 106, 
-14, 104, 
-43, 92, 
-65, 88, 
-88, 82, 
-100, 46, 
-112, 20, 
-111, 16, 
-108, -5, 
-97, -44, 
-95, -56, 
-70, -63, 
-46, -75, 
-36, -97, 
-25, -116, 
10, -108, 
41, -95, 
47, -89, 
68, -73, 
85, -65, 
92, -49, 
117, -25, 
109, 4, 
104, 16, 
84, 50, 
82, 66, 
70, 103, 
43, 94, 
48, 85, 
21, 82, 
-18, 100, 
-20, 98, 
-33, 84, 
-69, 68, 
-91, 59, 
-103, 33, 
-103, 29, 
-105, 3, 
-104, -6, 
-106, -38, 
-91, -52, 
-92, -75, 
-87, -103, 
-53, -108, 
-7, -119, 
-3, -96, 
27, -96, 
46, -106, 
71, -80, 
79, -69, 
97, -35, 
103, -40, 
109, -7, 
107, 9, 
100, 46, 
92, 65, 
79, 63, 
35, 90, 
12, 96, 
-6, 87, 
-9, 117, 
-22, 117, 
-67, 74, 
-78, 80, 
-101, 68, 
-130, 20, 
-105, 33, 
-104, 16, 
-122, -23, 
-129, -40, 
-95, -73, 
-87, -86, 
-57, -95, 
-30, -114, 
-15, -117, 
2, -113, 
36, -117, 
53, -91, 
64, -85, 
89, -78, 
94, -22, 
121, -12, 
107, 6, 
104, 22, 
96, 56, 
87, 66, 
84, 91, 
66, 95, 
35, 101, 
3, 108, 
1, 105, 
-16, 103, 
-56, 105, 
-67, 86, 
