-40, 143, 
-60, 129, 
-92, 106, 
-114, 79, 
-128, 61, 
-131, 40, 
-140, 7, 
-159, -8, 
-137, -54, 
-114, -72, 
-112, -97, 
-82, -133, 
-53, -132, 
-28, -143, 
8, -144, 
27, -145, 
73, -110, 
108, -103, 
116, -85, 
125, -67, 
141, -42, 
149, -10, 
145, 13, 
134, 46, 
134, 74, 
100, 93, 
80, 119, 
54, 134, 
23, 144, 
-9, 159, 
-39, 146, 
-70, 124, 
-97, 108, 
-116, 93, 
-130, 69, 
-138, 35, 
-140, 12, 
-139, -19, 
-130, -61, 
-120, -76, 
-90, -118, 
-73, -118, 
-49, -118, 
-26, -132, 
13, -152, 
48, -141, 
52, -129, 
86, -109, 
121, -96, 
131, -58, 
130, -20, 
135, 4, 
128, 18, 
132, 54, 
120, 78, 
91, 116, 
76, 129, 
52, 127, 
23, 145, 
-5, 142, 
-48, 125, 
-63, 128, 
-100, 108, 
-123, 107, 
-124, 50, 
-129, 25, 
-131, 16, 
-132, -23, 
-119, -53, 
-118, -71, 
-98, -102, 
-89, -122, 
-60, -141, 
-26, -145, 
2, -136, 
40, -143, 
59, -135, 
79, -106, 
114, -79, 
151, -66, 
140, -48, 
149, -12, 
135, 16, 
130, 62, 
125, 72, 
122, 111, 
79, 120, 
44, 123, 
17, 154, 
-5, 139, 
-42, 142, 
-73, 122, 
-112, 99, 
-128, 83, 
-132, 53, 
-149, 15, 
-137, 12, 
-134, -39, 
-131, -53, 
-113, -78, 
-106, -88, 
-51, -121, 
-45, -127, 
-11, -140, 
18, -129, 
34, -137, 
70, -121, 
115, -122, 
118, -89, 
143, -67, 
142, -38, 
141, -3, 
153, 20, 
135, 61, 
104, 67, 
88, 103, 
75, 125, 
53, 150, 
20, 144, 
0, 147, 
-41, 152, 
-56, 152, 
-90, 103, 
-133, 91, 
-134, 61, 
-133, 38, 
-135, 0, 
-134, -24, 
-133, -52, 
-125, -73, 
-106, -109, 
-85, -108, 
-46, -124, 
-11, -139, 
