1389, -2028, 
1849, -2028, 
1822, -2028, 
1834, -2034, 
1829, -2007, 
1829, -2048, 
1832, -1753, 
1853, 772, 
1861, 1740, 
1864, 2047, 
1863, 2005, 
1877, 2028, 
1811, 2022, 
2044, 2022, 
992, 2022, 
-1105, 2022, 
-1717, 2022, 
-1884, 2022, 
-1842, 2022, 
-1851, 2033, 
-1850, 1979, 
-1848, 2047, 
-1867, -80, 
-1880, -1550, 
-1884, -2043, 
-1883, -2022, 
-1891, -2033, 
-1856, -2028, 
-1977, -2028, 
-1507, -2028, 
874, -2028, 
1565, -2028, 
1889, -2028, 
1813, -2027, 
1834, -2045, 
1830, -1959, 
1827, -2048, 
1842, -601, 
1859, 1407, 
1863, 1944, 
1864, 2042, 
1864, 2021, 
1872, 2023, 
1830, 2022, 
1979, 2022, 
-161, 2022, 
-1458, 2022, 
-1879, 2022, 
-1839, 2022, 
-1854, 2032, 
-1849, 1980, 
-1848, 2047, 
-1854, 1439, 
-1876, -1093, 
-1882, -1813, 
-1884, -2048, 
-1883, -2015, 
-1898, -2032, 
-1824, -2028, 
-2048, -2028, 
-356, -2028, 
1344, -2028, 
1811, -2028, 
1833, -2028, 
1832, -2031, 
1830, -2021, 
1829, -2048, 
1830, -1940, 
1852, 605, 
1860, 1611, 
1864, 2047, 
1863, 2002, 
1874, 2029, 
1820, 2022, 
2013, 2022, 
1206, 2022, 
-1012, 2022, 
-1637, 2022, 
-1902, 2022, 
-1836, 2021, 
-1852, 2037, 
-1850, 1960, 
-1847, 2047, 
-1865, 124, 
-1879, -1442, 
-1884, -2018, 
-1883, -2029, 
-1888, -2032, 
-1868, -2028, 
-1935, -2028, 
-1686, -2028, 
754, -2028, 
1482, -2028, 
1892, -2028, 
1811, -2028, 
1835, -2044, 
1830, -1963, 
1828, -2048, 
1839, -852, 
1858, 1338, 
1863, 1933, 
1864, 2045, 
1864, 2019, 
1876, 2023, 
1816, 2022, 
2025, 2022, 
-6, 2022, 
-1319, 2022, 
-1854, 2022, 
-1846, 2022, 
-1853, 2029, 
-1849, 1994, 
-1848, 2047, 
-1852, 1645, 
-1875, -969, 
-1881, -1719, 
-1884, -2048, 
-1883, -2009, 
-1899, -2034, 
-1822, -2028, 
-2048, -2028, 
-591, -2028, 
1272, -2028, 
1765, -2028, 
1845, -2028, 
1829, -2030, 
1830, -2029, 
1830, -2020, 
1829, -2048, 
1850, 389, 
1861, 1677, 
1864, 2047, 
1864, 2007, 
1872, 2028, 
1831, 2022, 
1974, 2022, 
1405, 2022, 
-872, 2022, 
-1664, 2022, 
-1893, 2022, 
-1838, 2021, 
-1853, 2038, 
-1850, 1957, 
-1847, 2047, 
-1863, 428, 
-1879, -1443, 
-1883, -2008, 
-1883, -2032, 
-1886, -2031, 
-1877, -2028, 
-1902, -2028, 
-1813, -2028, 
554, -2028, 
1437, -2028, 
1891, -2028, 
1811, -2028, 
1835, -2042, 
1830, -1970, 
1828, -2048, 
1837, -1099, 
1857, 1201, 
1862, 1838, 
1864, 2047, 
1863, 2012, 
1878, 2025, 
1807, 2022, 
2047, 2022, 
319, 2022, 
-1383, 2022, 
-1848, 2022, 
-1848, 2022, 
-1853, 2026, 
-1849, 2009, 
-1849, 2047, 
-1850, 1865, 
-1873, -762, 
-1881, -1667, 
-1884, -2048, 
-1883, -2010, 
-1897, -2034, 
-1828, -2028, 
-2048, -2028, 
-881, -2028, 
1199, -2028, 
1762, -2028, 
1846, -2028, 
1828, -2028, 
1830, -2036, 
1830, -1996, 
1828, -2048, 
1847, 85, 
1860, 1607, 
1864, 2047, 
1864, 2008, 
1869, 2028, 
1847, 2022, 
1921, 2022, 
1642, 2022, 
-715, 2022, 
-1606, 2022, 
-1901, 2022, 
-1834, 2021, 
-1854, 2038, 
-1850, 1959, 
-1847, 2047, 
-1860, 712, 
-1878, -1362, 
-1883, -1984, 
-1884, -2038, 
-1885, -2029, 
-1886, -2029, 
-1871, -2028, 
-1925, -2028, 
300, -2028, 
1445, -2028, 
1872, -2028, 
1816, -2028, 
1835, -2039, 
1830, -1984, 
1828, -2048, 
1835, -1389, 
1856, 1068, 
1862, 1771, 
1864, 2047, 
1863, 2006, 
1878, 2026, 
1806, 2022, 
2047, 2022, 
584, 2022, 
-1268, 2022, 
-1818, 2022, 
-1856, 2022, 
-1850, 2024, 
-1849, 2021, 
-1849, 2023, 
-1849, 2013, 
-1871, -549, 
-1880, -1626, 
-1884, -2048, 
-1883, -2012, 
-1896, -2034, 
-1833, -2028, 
-2048, -2028, 
-1089, -2028, 
1061, -2028, 
1670, -2028, 
1870, -2028, 
1821, -2028, 
1832, -2042, 
1830, -1973, 
1828, -2048, 
1846, -101, 
1859, 1496, 
1864, 2037, 
1864, 2016, 
1867, 2027, 
1856, 2022, 
1889, 2022, 
1768, 2022, 
-561, 2022, 
-1510, 2022, 
-1905, 2022, 
-1832, 2022, 
-1855, 2037, 
-1850, 1961, 
-1847, 2047, 
-1858, 951, 
-1877, -1258, 
-1883, -1929, 
-1884, -2048, 
-1884, -2025, 
-1893, -2030, 
-1845, -2028, 
-2014, -2028, 
121, -2028, 
1360, -2028, 
1852, -2028, 
1821, -2028, 
1834, -2036, 
1830, -1998, 
1829, -2048, 
1833, -1613, 
1855, 954, 
1861, 1689, 
